"doc_id","text","cmp_code","party_id"
"3007","Smart Grids  intelligente digital gesteuerte Netze helfen  Beispiel  schwankenden Strommengen  Wind  Sonne auszugleichen",4162,41113
"3008","Andererseits braucht    erfolgreiche Energiewende sodass  Energiekonsum  Zuge  Digitalisierung nachhaltig ",4162,41113
"3009","Wie   Digitalisierung  fairem Wettbewerb  Zukunftsinvestitionen   krisenfesten Wirtschaft gestalten     Kapitel „Wir gestalten  Digitalisierung“ beschrieben",4162,41113
"3010","Absurde  Milliarden Euro  Steuergeldern  jährlich  Klima  Umweltkiller ausgegeben",501,41113
"3011","Unter  erhalten schwere Dienstwagen  Flugverkehr  Diesel ungerechte Steuerprivilegien",501,41113
"3012","Dadurch dass  Preise zunehmend  ökologische Wahrheit sagen unterstützen   ökologische Umgestaltung unserer Wertschöpfungsketten  schaffen Anreize  grüne Innovationen Klimaschutz nachhaltige Mobilität   umweltfreundliche Landwirtschaft",4162,41113
"3013","Trotz  Pariser Klimaabkommens stecken Investoren   großen Versicherer   kleinen Kommune    Geld  Klimakiller",501,41113
"3014","Deshalb fordern  divest now",501,41113
"3015"," Zieht  Geld  klimaschädlichen Geschäftsmodellen ab",501,41113
"3016","Unternehmen sollen dafür   Jahresberichten  Klimarisiken  Gütern  Produkten offenlegen",4162,41113
"3017","Öffentlichrecht liche Einrichtungen  Geldanlagen  Bundes sollen dabei  gutem Beispiel vorangehen",4162,41113
"3018","Ländern Kommunen  Pensionsfonds   helfen klimafreundlich  investieren",4162,41113
"3019","Wohlstand  mehr   Entwicklung  Bruttoinlandsprodukts",4162,41113
"3020","Wir  darum  neuen Wohlstandsbericht einführen",4162,41113
"3021","Er misst neben ökonomischen  ökologische",4162,41113
"3022","Denn Kriterien   ökologisch Fußabdruck Artenvielfalt",4162,41113
"3023","Diese neue ganzheitlichere Form  Jahresberichts macht Fehlentwicklungen  politische Handlungserfordernisse deutlicher sichtbar",4162,41113
"3024","Energie   Treibstoff unseres Lebens",4162,41113
"3025","Wir     angewiesen",4162,41113
"3026","In  vergangenen zwei Jahrhunderten   Menschen  Energie gewonnen     Kohle Gas  Öl verbrannten",4162,41113
"3027","Das   wirtschaftliche Entwicklung  Industriegesellschaften ermöglicht",4162,41113
"3028","Doch  Art  Energiegewinnung     ungeheuren Abgasmengen   Klimakrise geführt",4162,41113
"3029","In  vergangenen Jahren kam  fossilen Energie  Atomkraft ",4162,41113
"3030","Sie   bleibt  hochriskanter  extrem teurer Irrweg",4162,41113
"3031","Kohle  Atom  heute ausgedient",4162,41113
"3032","Wir GRÜNE   Plan   Energiewelt  Zukunft",4162,41113
"3033","Es  möglich   Ziel  Energieversorgung  Energiespeicherung  Strom Wärme  beim gesamten Verkehr komplett  Sonne Wind Wasser nachhaltig erzeugter Bioenergie Umgebungstemperaturen  Erdwärme  decken",4162,41113
"3034","Für  Verwirklichung  Energiewende arbeiten  seit unserer Gründung",4162,41113
"3035","Sowohl Klimaschutz  Energiewende   Umwelt  Naturschutz    zukunftsentscheidend     Bürgerinnen  Ort gestaltet",4162,41113
"3036","Heute  bereits zwölf Atomkraftwerke  Deutschland abgeschaltet  übrigen gehen  fünf Jahren  Netz",501,41113
"3037","Wir sagen „Atomkraft Nein Danke“",501,41113
"3038","Schon  Drittel  Stroms     Wind Sonne Wasser  Bioenergie gewonnen",501,41113
"3039","Bei  kommt grüner Strom   Steckdose",501,41113
"3040","Und   mittlerweile sogar günstiger  Strom  Kohle  Atom",4162,41113
"3041","Grüner Strom   vielen kleinen Erzeugerinnen produziert",4162,41113
"3042","Die Energiewende   industriepolitischer Meilenstein   Weg   grünen Wirtschaft",4162,41113
"3043","Doch trotz  Erfolgs   Energiewende  Selbstläufer",4162,41113
"3044","Und   Gegnerinnen",4162,41113
"3045"," versuchten CDUCSU gemeinsam   FDP  Atomausstieg rückgängig  ",4162,41113
"3046","Der permanente Druck  AntiAtomBewegung  letztlich  Katastrophe  Fukushima ließ    Plänen abrücken",4162,41113
"3047","SchwarzGelb    Realitäten beugen",4162,41113
"3048","Doch statt daraufhin  Prozent erneuerbar  setzen trieb  Bundesregierung  Solarindustrie   Land",4162,41113
"3049","Die Große Koalition bremst  deckelt  Ausbau erneuerbar Energie    ",4162,41113
"3050","Sie zerstört  Dynamik  Energiewende   erreicht Deutschland  Klimaschutzziele ",501,41113
"3051","Wir GRÜNE halten   grundlegend falsch",501,41113
"3052","Deutschland   Weg  Energiewende entschlossen weitergehen",501,41113
"3053","Wir   Energiewirtschaft  erneuerbar umstellen",4162,41113
"3054","In Deutschland    Technik  Fähigkeiten   Willen  Bürgerinnen  Bürger",4162,41113
"3055","Wir GRÜNE   politische Kraft    Menschen gemeinsam  Energiewende  Erfolg führt  immer  nachjustiert    ",4162,41113
"3056","Wie beispielsweise  SchleswigHolstein  Blick   bedarfsgesteuerte Befeuerung  Windkraftanlagen  unnötiges nächtliches Blinken  vermeiden    temporäre Abschaltung  Aktivität  Fledermäusen  starkem Vogelzug",501,41113
"3057","Das grüne EEG    Erfolgsgeschichte    Kosten  Solar  Windstrom weltweit drastisch gesenkt    nachhaltigen Entwicklung maßgeblich beigetragen ",4162,41113
"3058"," Prozent Ökostrom     Ziel",4162,41113
"3059","Dafür    Kohleausstieg einleiten   schwarzrote Ausbaubremse  erneuerbar abschaffen",4162,41113
"3060","So bringen   Dynamik   Energiewende zurück",4162,41113
"3061","Dazu braucht   Weiterentwicklung  erneuerbarEnergienGesetzes EEG   neues Strommarktdesign  heißt  Ausrichtung  Energiesystems  erneuerbar Energien  Lastenmanagement statt  fossile Kraftwerke",4162,41113
"3062","Wir GRÜNE   jährlichen Ausbauziele kräftig anheben    Klima ziele  Pariser Klimaabkommens anpassen",501,41113
"3063","Darum    EUrechtlichen Möglichkeiten ausschöpfen  erneuerbarEnergienProjekte  bürokratischen Ausschreibungszwang  unberechtigten Umlagen  befreien",4162,41113
"3064","Wir sorgen dafür dass  Ausbau erneuerbar Energien  notwendiger Netze  Natur  Landschaftsschutz konsequent gemeinsam gedacht  transparent geplant ",4162,41113
"3065","Beim Netzausbau setzen   rangig  Erdkabel   dass Freileitungen  zunächst  Naturschutzgebieten undVogelzugkorridoren  durchVogelschutzmarkierungen nachgerüstet ",4162,41113
"3066","Zu  Zeiten   Speicher auffüllen  Strom  Wärme  Gas umwandeln   Wohnungen  heizen  Fahrzeuge anzutreiben",4162,41113
"3067","Hocheffiziente  zunehmend erneuerbar Kraft­WärmeKopplung   dabei unterstützen dass  immer flexibler   Strommarkt reagiert    Strom  Wind  Sonne ergänzt",4162,41113
"3068","Wir   möglich  erneuerbar Quellen Strom  Wärme  erzeugen",4162,41113
"3069","Schikanöse Umlagen Entgelte  überbordende Bürokratie   verhindern",4162,41113
"3070","Nach   gilt Die beste Kilowattstunde     verbraucht ",501,41113
"3071","Wir   Effizienzrevolution einleiten",501,41113
"3072","Insbesondere   Industrie gibt   viele Einsparpotenziale",501,41113
"3073","Die   EU geforderten Vorgaben  energieeffiziente Gebäude    ausgestalten dass neue Gebäude    wenig Energie verbrauchen  hauptsächlich erneuerbar beheizt ",4162,41113
"3074","Auf europäischer Ebene     ambitionierte Vorgaben  Energie  Ressourceneffizienz einsetzen",4162,41113
"3075","Auf  Weg   neue Stromwelt    atomare Vergangenheit endgültig   lassen",501,41113
"3076","   letzte Meiler  Deutschland  Netz gehen",501,41113
"3077","Außerdem   erreichen dass  weiteren Strommengen mehr   AKWs Emsland  Brokdorf übertragen     Atomstrom  Netze   Ökostrom verstopfen",501,41113
"3078","Solange  Atomkraftwerke laufen müssen  höchsten Sicherheitsstandards entsprechen",501,41113
"3079","Deshalb    AKW Grundremmingen wegen  regelwidrigen Sicherheitsmängel   Erdbebenfestigkeit sowie  Not  Nachküh lung unverzüglich stilllegen",501,41113
"3080","Die Subventionierung  Atomkraft   Ende ",501,41113
"3081","Mit  Ende  Betriebs  Atomkraftwerken   atomare Zeitalter jedoch  lange  Geschichte",501,41113
"3082","Für  hochgefährlichen Atommüll brauchen   Endlager",501,41113
"3083","Mit   Winfried Kretschmann angestoßenen Endlagersuchgesetz   Ergebnis  Endlagerkommission wurde dafür  gute Grundlage geschaffen",501,41113
"3084","Wir   bestmögliche Endlager finden",501,41113
"3085","Und      Gorleben      scharfe wissenschaftliche Kriterien   Endlagersuche gesorgt",501,41113
"3086","Bis  bestmöglichen Endlagerung braucht  Atommüll  bestmögliche Zwischenlagerung",501,41113
"3087","Zudem setzen     sicheren Rückbau  stillgelegten Atomkraftwerke  Deutschland ",501,41113
"3088","Schrottreaktoren  Tihange  Doel  Belgien  Fessenheim  Cattenom  Frankreich müssen sofort  Netz",501,41113
"3089","Unseren Kampf   Atomkraft   erst  beenden   Atomausstieg erreicht    Deutschland Europa  weltweit",501,41113
"3090","Der Atomausstieg  daher  Außenpolitik",501,41113
"3091","Deswegen wol len    Betrieb  Urananreicherungsanlage  Gronau   Brennelementefabrik  Lingen   ganz Europa  radioaktiv strahlendem Brennstoff versorgen schnellstmöglich endgültig  rechtssicher beenden",501,41113
"3092","Die Energiewende   Wärmebereich vorankommen",4162,41113
"3093","Bei  Gebäuden müssen  Energie einsparen   erneuerbar Energien ausbauen",4162,41113
"3094","Wir   menschengemachte Klimakrise  aufhalten",501,41113
"3095","Das geht   Prozent erneuerbar",501,41113
"3096","Bis   unseren Strombedarf vollständig  erneuerbar Energien decken",4162,41113
"3097","Dazu    Obergrenzen   Ausbau erneuerbar Energien abschaffen   Strommarktdesign sowie  komplizierte Abgabensystem  Energie zugunsten  erneuerbar Energien   Speichernutzung novellieren",4162,41113
"3098","Bis  Jahr   Energieversorgung   Gebäude Mobilität  Prozesswärme   Industrie ausschließlich  erneuerbar Energien erfolgen",4162,41113
"3099","Darum steigen  zügig   Verbindung  Sektoren Strom Wärme  Mobilität   nutzen sinnvolle Möglichkeiten  Elektrifizierung",4162,41113
"3100","Der Atomausstieg  Deutschland   lange unvollständig    Europas Atomreaktoren  Brennelementen versorgen",501,41113
"3101","Als GRÜNE   deshalb  Urananreicherung  Gronau   Brennelementefabrik  Lingen schließen",501,41113
"3102","Solange Atomkraftwerke  laufen müssen  höchsten Sicherheitsstandards entsprechen",501,41113
"3103","Der Siedewasserreaktor Gundremmingen  stellt  besonderes Risiko dar",501,41113
"3104","Ebenso  Schrottreaktoren  unseren Grenzen  Tihange  Doel  Belgien Fessenheim  Cattenom  Frankreich Beznau   Schweiz  Temelin  Tschechien",501,41113
"3105","Wir setzen  dafür  dass  sofort  Netz gehen",501,41113
"3106","Wir   Tag unterwegs   Arbeit   Einkaufen  besuchen weit entfernte Verwandte  fahren   Urlaub",4162,41113
"3107","Mobil   gehört  unserem Leben",4162,41113
"3108","Wir GRÜNE       einfach   Ziel  umweltfreundlich  nachhaltig  möglich  erreichen",4162,41113
"3109","Verkehr heißt Immer mehr Menschen steigen   Bus Bahn  Fahrrad      Städten",4162,41113
"3110","Der öffentliche Nahverkehr erreicht neue Fahrgastrekorde",4162,41113
"3111","Fahrradfahren   Verkauf  EBikes boomen",4162,41113
"3112","Carsharing meldet immer höhere Nutzerinnenzahlen",4162,41113
"3113","Die Menschen stimmen „  Füßen“ ab  trotzen  oft  widrigen Zuständen",4162,41113
"3114","So   unsere Städte lebenswerter  grüner",501,41113
"3115","Verkehr heißt leider  immer  Prozent  klimaschädlichen Emissionen kommen  unseren Städten   Verkehr zwei Drittel  Bürgerinnen fühlen   Verkehrslärm belästigt",501,41113
"3116","Stickoxide  Feinstaub verursachen Atemwegserkrankungen",501,41113
"3117","An vielen Kreuzungen  Großstädten übersteigt  Schadstoffbelastung  zulässigen Grenzwerte",501,41113
"3118","Staus addieren   Jahr   Gesamtlänge   Million Kilometer",501,41113
"3119","Der Bundesverkehrsminister versagt  komplett StattVerkehr  vermeiden   verlagern  Landschaft zubetoniert  Lärm  Abgase erzeugt  immer mehr Ressourcen verbraucht",501,41113
"3120","Auf  neuen vermeintlichen Engpass reagiert  Verkehrsminister   Aus  Neubau  Straßen",501,41113
"3121","Überteuerte Prestigeprojekte  Stuttgart graben gezielten Investitionen   verlässliche Alltagsmobilität  Wasser ab",501,41113
"3122","Überflüssige Regionalflughäfen   Millionensubventionen künstlich  Leben gehalten",501,41113
"3123","Wir GRÜNE denken Mobilität neu  Lebensqualität  Lärm Dreck  Stau",501,41113
"3124","BadenWürttemberg prescht voran beim Ausbau  Infrastruktur   EMobilität",4162,41113
"3125","Wir laden     Verkehrswende aktiv mitzuwirken",4162,41113
"3126","Während  Große Koalition   Jahren stecken geblieben    Verkehrs po litik weiterhin    Auto ausrichtet     neues zukunftsfähiges  vielfältiges Mobilitätsangebot investieren",4162,41113
"3127","Da  gehört    dichtes  modernisiertes Bahnnetz  Pünktlichkeit  aufeinander abgestimmte Anschlüsse  ganz Deutschland     möglich  grenzüberschreitend  ganz Europa  garantiert",4162,41113
"3128","Ebenso gehören  sichere  schnelle Wege   Fahrradfahrerinnen  jung  alt leise Autos  Auspuff   Fahrspaß sowie  Stromtankstelle gleich   Ecke",4162,41113
"3129","Wir setzen  dafür  dass   Fußverkehr endlich  angemessene Wertschätzung  finanzielle Förderung erfährt",4162,41113
"3130","Unser Ziel  nachhaltige  familienfreundliche Mobilität statt immer mehr Verkehr",4162,41113
"3131","Wir  bessere Fußwege  mehr Raum  Spielen  Flanieren  unseren Städten bessere Luft  Atmen",501,41113
"3132","Alle sollen  ruhig schlafen     Nähe  Flughäfen Bahnstrecken   befahrenen Straßen",501,41113
"3133","Gemeinsam   Bürgerinnen    Verkehrswende einleiten",501,41113
"3134","Die Bedingungen   Verkehr  Deutschland  derzeit einseitig   Auto ausgerichtet",501,41113
"3135","An  Bundesverkehrswegen    Million neue Bäume pflanzen",501,41113
"3136","Die Emissionen  Flugverkehrs tragen erheblich  CO Belastung ",501,41113
"3137","Der Einsatz  billigem Schweröl  Fracht  Kreuzschiffe  drastisch eingedämmt ",501,41113
"3138","Wir fordern  fördern  Umrüstung  umweltfreundlichere Energieträger",4162,41113
"3139","Lärm macht krank",501,41113
"3140","Wir  deswegen deutlich mehr  Lärmschutz investieren",501,41113
"3141","Dazu    Lärmquellen   Schienen   Luftverkehr   Blick",501,41113
"3142","Wir setzen  dafür   rechtliche Grundlage   Nachtflugverbot     Nachtruhe orientiert  schaffen  fordern verbindliche Lärmminderungspläne   gesundheitsschädlichen Fluglärm  reduzieren",501,41113
"3143","Wir  dass  Grenzwerte  Lärmschutz  militärischen  zivilen sowie alten  neuen Flughäfen gleichermaßen gelten",501,41113
"3144","Den Wildwuchs  Regionalflughäfen finanziert  Subventionen   beenden",501,41113
"3145","Wir GRÜNE fordern  nachhaltige Bedarfsplanung   Flughafennetz  dafür sorgt Überkapazitäten abzubauen  Lärm  Klimaschutz endlich konsequent berücksichtigt",4162,41113
"3146","Grüne Mobilität  ökologisch",501,41113
"3147","Das  ökologisch enorm schädlich",501,41113
"3148","Außerdem   mehr   Lärmschutz investieren",501,41113
"3149","Für  GRÜNE  klar Ab sollen  lauten Güterwagen mehr eingesetzt ",501,41113
"3150","Auf  Schienennetz  Elektromobilität längst bewährte Praxis",4162,41113
"3151","Allerdings   etwa Prozent  Netzes",4162,41113
"3152","Wir   Anteil   Elektrifizierungsprogramm rasch erhöhen   Einsatz alternativer Antriebe  sparsamere Fahrzeuge  Schienenverkehr fördern",4162,41113
"3153","Selbstverständlich    morgen   Autos unterwegs     eigenen   gemieteten   geteilten",501,41113
"3154","Gerade  ländlichen Raum   Alternativen Carsharing  ÖPNV   ausreichend",501,41113
"3155","Aber   insgesamt weniger Autos      Strom  Sonne  Wind  Wasserstoff statt  Diesel  Benzin angetrieben",501,41113
"3156","Mit emissionsfreien Fahrzeugen    Autoverkehr klima  umweltfreundlicher",501,41113
"3157","Ziel     erfolgreichen Technologiewandel einzuleiten",4162,41113
"3158","Nur  innovativen Antrieben  unsere Automobilhersteller wettbewerbsfähig bleiben  zugleich wertvolle Arbeitsplätze   Automobilindustrie erhalten",4162,41113
"3159","Das Zeitalter  fossilen Verbrennungsmotoren    Ende",501,41113
"3160","Elektromobilität  Chance   klimafreundliche Mobilität   mehr    Verbrennungsmotor  Autos   Elektromotor  ersetzen",4162,41113
"3161","Dafür   Elektromobilität  Straßenverkehr gezielt stärken   Förderung  Kommunen   innerstädtischen Logistikverkehr  EFahrzeuge  Lastenfahrräder umstellen sowie  zeitlich befristete finanzielle Zuschüsse  ElektroNahverkehrsbusse Elektroautos  Elektrolastenräder",4162,41113
"3162","Wir   Dieselbusflotte schnellstmöglich  Elektrobusse umrüsten",4162,41113
"3163","Unsere Autos sollen    Labor  vorgeschriebenen Grenzwerte einhalten",501,41113
"3164","Was zählt   Verbrauch   Straße",501,41113
"3165","Anders   Große Koalition   Betrug  Autokonzerne  Umwelt  Verbraucherinnen gedeckt  vertuscht  finden  GRÜNE    ab dass Abgasvorschriften  Pkw    Prüfstand eingehalten ",501,41113
"3166","Wir   Schwindel   bewusst  Kauf genommene Verletzung unserer Gesundheit beenden",501,41113
"3167","Abgas  Verbrauchstests müssen realistisch   Ergebnisse nachvollziehbar ",501,41113
"3168","Unser Straßenverkehr stößt  Grenzen",501,41113
"3169","Viele Städte   Autos zugeparkt  leiden  Luftbelastung  Verkehrslärm",501,41113
"3170","Wir nehmen  Städte  Paris Oslo  Zürich  Vorbild  begrünen  Innenstädte",501,41113
"3171","Denn ruhiger Verkehrsfluss ausreichend Platz  Spiel  Bewegung sowie Natur inmitten  Stadt sprechen   hohe Lebensqualität",501,41113
"3172","Dazu zählt  dass  Verkehr  sinnvolle Siedlungsentwicklung  Ansiedlungspolitik vermeiden möchten",501,41113
"3173","Für unsere Mobilität  Alltag gibt  gute Lösungen    Menschen  ",501,41113
"3174","Über Prozent  Deutschen fordern  Verkehrsplanung   mehr Fuß  Radwege setzt CarsharingAngebote ausweitet   öffentlich Nahverkehr ausbaut",501,41113
"3175","Der nationale Radverkehrsplan  endlich umgesetzt  finanziell unterlegt ",501,41113
"3176","Bequem bezahlbar   Parkplatzsuche  A  B kommen    Stadt  kurzen Wege    Ziele  modernen Verkehrspolitik",501,41113
"3177","Teil davon   Errichtung  Radschnellwegen   Umnutzung  Straßenraum etwa  temporäre Spielstraßen",501,41113
"3178","Wir müssen   Weichen   klugen Umgang  autonomen Fahrzeugen stellen",4162,41113
"3179","Auf   Seite bestehen Gefahren   zusätzlicher Verkehr   Verdrängung  Schienenverkehr",4162,41113
"3180","Gleichzeitig sehen  viele Vorteile  Bezug  Verkehrssicherheit  Stärkung  ÖPNV  autonome Busse   Reduzierung  Lärm  Flächenverbrauch",4162,41113
"3181","Besonders öffentliche Nahverkehrsbetriebe müssen  aktiv   Entwicklung auseinandersetzen",4162,41113
"3182","Wir   grüne Mobilität voranbringen Dafür führen   MobilPass ",501,41113
"3183","Mit  Smartcard  App  sämtliche Angebote  öffentlich Verkehrs   Car  Bikesharing abrufbar ",501,41113
"3184","Wir GRÜNE  dass zukunftsfähige Fahrzeugtechnik weiterhin  Deutschland entwickelt  produziert ",4162,41113
"3185","Für  GRÜNE   Entscheidung deshalb klar Ab sollen   abgasfreie Autos neu zugelassen ",4162,41113
"3186","Dafür    steuerlichen fiskalischen  infrastrukturellen Voraussetzungen  schaffen",4162,41113
"3187","So  Deutschland  Klima  Umweltziele erfüllen   Industrie  Entwicklungsarbeit verlässlich   gesamte Elektromobilität ausrichten",4162,41113
"3188","Wer  Diesel  Ottomotoren festhält hemmt  Fahrzeugindustrie  fit   Jahrhundert  ",4162,41113
"3189","Immer mehr Menschen nutzen  Rad   schnell preiswert  bequem ",501,41113
"3190","Wir  Kaufanreize  elektrisch unterstützte Lastenräder einführen     Lieferverkehr großes Potenzial",501,41113
"3191","In  Straßenverkehrsordnung schaffen  fahrradfreundliche Regeln   Beispiel  „Grünpfeil“  Radfahrerinnen  Radfahrer",501,41113
"3192","ökologisch nachhaltig",4162,41113
"3193","Wir GRÜNE   Globalisierung  zurückdrehen   Sinne ökologisch Nachhaltigkeit",4162,41113
"3194","Wir brauchen endlich  kohärentes Handeln  Rahmen  globalen Nachhaltigkeitsziele deswegen müssen  aufhören  Rüstungsexporten unfairem Handel  Steuervermeidungen unsere eigene internationale Zusammenarbeit  hintertreiben",4162,41113
"3195","ökologisch",501,41113
"3196","Als ersten Teil unseres Green New Deal  Europa schlagen  GRÜNE  Pakt  nachhaltige Investitionen ",4162,41113
"3197","Damit investieren    soziale  ökologische Erneuerung  europäischen Wirtschaft",4162,41113
"3198","Wir bringen  starke Klima  Energieunion voran unterstützen Innovation  neue Produktionstechnologien   Industrie nutzen Ressourcen  Energie effizient setzen  Kreislaufwirtschaft   Digitalisierung    bringt",4162,41113
"3199","Wir   funktionstüchtigen europäischen Emissionshandel  ökologische Kriterien gekoppelte Landwirtschaftssubventionen sowie strenge ökologische  soziale Mindeststandards    europäischen Markt gebrachte Produkte  Rohstoffe",4162,41113
"3200"," mittels öffentlicher Investitionen  ökologische",501,41113
"3201","Wir   nachhaltige wirtschaftliche Entwicklung fördern   Ausbau erneuerbar Energien sowie sozialökologische Investitionen",4162,41113
"3202","Den Rahmen  unsere Politik  globalen Verantwortung bilden  nachhaltigen Entwicklungsziele  Vereinten Nationen",4162,41113
"3203","Sie nehmen  Deutschland   Industrieländer   Pflicht gesamtpolitisch umzusteuern   nachhaltige Entwicklung",4162,41113
"3204","Wir kämpfen   global nachhaltige Entwicklung",4162,41113
"3205","Wir   strukturellen Gründe  Ungleichheit  Armut  Hunger  Klima  Ressourcenkrise   gewaltsame Konflikte angehen",4162,41113
"3206","Wichtig dafür  Politikreformen  Deutschland   Industriestaaten  Sinne  nachhaltigen Entwicklungsziele",4162,41113
"3207","Ernährungssouveränität herstellen Klimaschutz fördern",501,41113
"3208","Wir richten  Gelder strikt   nachhaltigen Entwicklungszielen  Vereinten Nationen ",4162,41113
"3209","Der Kampf   nachhaltige Entwicklung   wirksamen Klimaschutz  Hand  Hand gehen",4162,41113
"3210","Die Zerstörung unserer natürlichen Lebensgrundlagen     Globalisierung beschleunigt",501,41113
"3211","   Erhalt unserer ökologisch Lebensgrundlagen gesetzt",501,41113
"3212"," nachhaltigen Handelsabkommen auszuhandeln",4162,41113
"3213","Durch  Race to the Top  immer höheren globalen Standards   gute Arbeit garantieren  lokale Wertschöpfung erhalten",4162,41113
"3214","Wir setzen    fairen Handelsabkommen neben klassischen Handelsfragen  soziale ökologische  menschenrechtliche Standards     Regeln  Vermeidung  Steuerhinterziehung  Korruptionsbekämpfung  Biodiversität  Ernährungssouveränität  Implementierung  internationalen Sozial Klima  Umwelt sowie Menschenrechtsnormen   freie Gewerkschaftsbildung",4162,41113
"3215","Alle  gleichwertig einklagbar  sanktionierbar",4162,41113
"3216","Wir   neues Handelsabkommen   EU   USA   Staaten  dass   zukünftigen Vertragsparteien  Pariser Klimaabkommen unterzeichnet wurde   Handelsabkommen  Einhaltung  Pariser Ziele garantiert",4162,41113
"3217","Wir setzen  vehement dafür  dass Deutschland  nationale Gesetze  internationale Vereinbarungen  beiträgt dass Investoren  staatliche Institutionen  freiwilligen Leitlinien  Ernährungs  Landwirtschaftsorganisation  Vereinten Nationen  Landrechten Fischgründen  Wäldern einhalten",501,41113
"3218","Fairer Handel   nachhaltige Entwicklung  Gang setzen",4162,41113
"3219","Sie sollten Umwelt",501,41113
"3220","schützt  Biodiversität",501,41113
"3221","Wir GRÜNE setzen  deshalb   kohärente internationale Politik   fordern strukturelle Reformen  Bereichen  Handel Landwirtschaft Energie Fischerei Außenpolitik  Klimaschutz    nachhaltigen Entwicklungsziele vorgeben",4162,41113
"3222","Wir   ärmsten Staaten   Anpassung  Klimaveränderungen entschieden unterstützen",4162,41113
"3223","Viele Verbraucherinnen  Verbraucher   Wegwerfgesellschaft   lassen  ressourcenschonend konsumieren",501,41113
"3224","Hierfür    Unternehmen  bewegen zugunsten  Verbraucherinnen  Verbrauchern  nachhaltigen Lebensdauern zurückzukehren",501,41113
"3225","Außerdem müssen Produkte  gebaut  dass    Defekt repariert   anstatt weggeworfen  ",501,41113
"3226","Das   unmöglich gemacht  Akkus fest verschweißt  Updates  mehr  Verfügung gestellt  Kabel  mehr passen   Reparatur teurer    Neukauf",501,41113
"3227","So  technologischer Fortschritt  ökologisch  verbraucherpolitischen Rückschritt   entstehen Müllberge  Elektronikschrott",501,41113
"3228","In Zukunft müssen Produkte  gebaut  dass  länger halten einfach  reparieren   Akkus  Batterien  austauschen lassen",4162,41113
"3229","Es  absurd  stark    technisch möglichen Lebensdauern  Geräte abweichen",4162,41113
"3230","Wir fordern dass  Produkten künftig   erwartende Lebensdauer angegeben    setzen  dafür   schwedischem Vorbild  reduzierten Mehrwertsteuersatz  Reparaturdienstleistungen  erheben",4162,41113
"3231","Kein Ei   ",501,41113
"3232","So lautet  Spruch  wohl erfolgreichsten Tierschutzinitiative  Zeiten",501,41113
"3233","Seit  Haltungsform  Legehennen gekennzeichnet    nämlich Schluss   Käfighaltung",501,41113
"3234","Die Käuferinnen  „  Einkaufsbeutel“ abgestimmt",501,41113
"3235","Wir  sicher Das     Produkten funktionieren",501,41113
"3236","Deshalb fordern   klare  einfache Kennzeichnung  Art  Tierhaltung  sämtlichen Tierprodukten   beim Ei",501,41113
"3237","Nachhaltigkeit",4162,41113
"3238","Außerdem brauchen   mehr nachhaltige Investitionen",4162,41113
"3239","Seit Jahrzehnten fallen immer  Sanierungen  Instandsetzungen  öffentlicher Infrastruktur  Rotstift  Opfer    ökologisch  nachhaltigen Nutzen realisiert",4162,41113
"3240","Flächensparendes Bauen  kompakte Raumkonzepte   stärken  Flächenverbrauch   grünen Wiese eindämmen  mehr nachwachsende  gesunde Baustoffe einsetzen",4162,41113
"3241","Das Baurecht   modernisieren   faires grünes Wärmepaket auflegen  Ressourcen   Klima  schonen      bezahlbar",4162,41113
"3242","Der Mietspiegel   ökologische Gebäudequalität berücksichtigen   Miethöhen   längeren Zeitraum abbilden",4162,41113
"3243","Zudem führen  beim Wohngeld  Klimazuschuss  energetisch modernisierte Wohnungen ",4162,41113
"3244","Auch   ökologische Modernisierung  starke Finanzmärkte  großer Bedeutung",4162,41113
"3245","Wir   ökologisch Möglichkeiten nutzen     Energie  Verkehrswende  intelligente Steuerung Automatisierung  Vernetzung ergeben",4162,41113
"3246","Für all     richtigen Weichen stellen",4162,41113
"3247","Wir   ermuntern  fördern   Mut   Neues  wagen",4162,41113
"3248","Die Digitalisierung trifft   Wirtschaft    ökologisch Langzeitschäden",501,41113
"3249","dass    Digitalisierung unserem Ziel  ökologisch  sozialen Marktwirtschaft    langfristigen Wohlstandsgewinn statt  kurzfristigen Profiten orientiert näher kommen",4162,41113
"3250","Durch  konsequenten Abbau umweltschädlicher Subventionen schaffen  weitere Haushaltsspielräume  Investitionen",4162,41113
"3251","Wir GRÜNE   moderne Mobilität bezahlbare  energieeffiziente Wohnungen",4162,41113
"3252","So   diejenigen Vorteile   meisten verschmutzen  ausbeuten",501,41113
"3253","Wir  Elektromobilität fördern      Ebenen sei  beim Auto  Ladeinfrastruktur  Bussen Bahnen  Lastenrädern",4162,41113
"3254","Auch Radschnellwege   fördern   Mobilität  Zukunft",4162,41113
"3255","Die Bewahrung  natürlichen Lebensgrundlagen bestimmt  politisches Handeln",501,41113
"3256","Das Klima  schützen   Menschheitsaufgabe",501,41113
"3257","Wir  dass Deutschland  Klimaschutzziele einhält   Wenn  Aber",501,41113
"3258","Bis  Jahr   Energieversorgung   Gebäude Mobilität  Industrie ausschließlich  erneuerbar Energien erfolgen",4162,41113
"3259","Wir beschleunigen  Energiewende schaffen  Deckelung   Ausbau  erneuerbar Energien ab  achten dabei   fairen Übergang",4162,41113
